trip_id,starttime,stoptime,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear
9071740,3/31/2016 7:05,3/31/2016 7:21,1536,964,9075,Canal St & Jackson Blvd,9317,Wood St & Taylor St,Subscriber,Female,1975
9071720,3/31/2016 7:03,3/31/2016 7:12,1670,529,9018,Wacker Dr & Washington St,9195,Columbus Dr & Randolph St,Subscriber,Male,1978
9071703,3/31/2016 7:01,3/31/2016 7:17,3621,960,9156,Clark St & Wellington Ave,9182,Wells St & Elm St,Subscriber,Male,1989
9071686,3/31/2016 7:00,3/31/2016 7:04,677,281,9045,Michigan Ave & Congress Pkwy,9036,Franklin St & Jackson Blvd,Subscriber,Male,1989
9071670,3/31/2016 6:58,3/31/2016 7:26,2985,1675,9066,Clinton St & Lake St,9262,Halsted St & 37th St,Subscriber,Male,1985
9071658,3/31/2016 6:57,3/31/2016 7:02,4406,316,9075,Canal St & Jackson Blvd,9080,Aberdeen St & Monroe St,Subscriber,Male,1962
9071645,3/31/2016 6:55,3/31/2016 7:01,1264,392,9074,Kingsbury St & Erie St,9091,Clinton St & Washington Blvd,Subscriber,Male,1978
9071634,3/31/2016 6:54,3/31/2016 7:19,4356,1491,9334,Lake Shore Dr & Belmont Ave,9031,Franklin St & Chicago Ave,Subscriber,Female,1976
9071622,3/31/2016 6:52,3/31/2016 7:14,2205,1302,9300,Broadway & Barry Ave,9052,Michigan Ave & Lake St,Subscriber,Male,1992
9071611,3/31/2016 6:49,3/31/2016 7:01,2634,714,9277,Ashland Ave & Grand Ave,9191,Canal St & Monroe St (*),Subscriber,Male,1986
9071598,3/31/2016 6:47,3/31/2016 6:51,4168,239,9144,Larrabee St & Webster Ave,9118,Sedgwick St & North Ave,Subscriber,Male,1981
9071582,3/31/2016 6:44,3/31/2016 6:56,388,724,9199,Wabash Ave & Grand Ave,9283,LaSalle St & Jackson Blvd,Subscriber,Female,1986
9071569,3/31/2016 6:43,3/31/2016 6:52,3523,553,9091,Clinton St & Washington Blvd,9047,State St & Kinzie St,Subscriber,Female,1967
9071554,3/31/2016 6:41,3/31/2016 7:01,4023,1180,9338,Calumet Ave & 18th St,9099,Lake Shore Dr & Ohio St,Subscriber,Female,1981
9071541,3/31/2016 6:39,3/31/2016 6:41,1507,144,9254,Pine Grove Ave & Irving Park Rd,9240,Sheridan Rd & Irving Park Rd,Subscriber,Male,1992
9071527,3/31/2016 6:35,3/31/2016 6:46,2291,638,9198,Green St & Madison St,9057,Clinton St & Roosevelt Rd,Subscriber,Female,1987
9071514,3/31/2016 6:29,3/31/2016 6:41,954,716,9255,Indiana Ave & Roosevelt Rd,9052,Michigan Ave & Lake St,Subscriber,Female,1983
9071503,3/31/2016 6:30,3/31/2016 6:47,3971,1007,9295,Broadway & Argyle St,9300,Broadway & Barry Ave,Subscriber,Male,1977
9071493,3/31/2016 6:28,3/31/2016 6:41,3601,821,9176,Clark St & Elm St,9098,LaSalle St & Washington St,Subscriber,Female,1965
9071482,3/31/2016 6:26,3/31/2016 6:36,3858,628,9075,Canal St & Jackson Blvd,9181,LaSalle St & Illinois St,Subscriber,Male,1990
9071472,3/31/2016 6:24,3/31/2016 6:41,3412,1012,9333,Ashland Ave & Blackhawk St,9075,Canal St & Jackson Blvd,Subscriber,Male,1982
9071461,3/31/2016 6:22,3/31/2016 6:33,3490,681,9026,McClurg Ct & Illinois St,9192,Canal St & Adams St,Subscriber,Male,1977
9071444,3/31/2016 6:18,3/31/2016 6:24,71,354,9091,Clinton St & Washington Blvd,9283,LaSalle St & Jackson Blvd,Subscriber,Male,1955
9071422,3/31/2016 6:15,3/31/2016 6:38,300,1432,9290,Kedzie Ave & Palmer Ct,9287,Franklin St & Monroe St,Subscriber,Male,1982
9071409,3/31/2016 6:11,3/31/2016 6:19,2909,440,9283,LaSalle St & Jackson Blvd,9125,Rush St & Hubbard St,Subscriber,Male,1993
9071388,3/31/2016 6:07,3/31/2016 6:09,2366,117,9131,Lincoln Ave & Belmont Ave,9230,Lincoln Ave & Roscoe St,Subscriber,Male,1986
9071374,3/31/2016 6:04,3/31/2016 6:19,897,893,9075,Canal St & Jackson Blvd,9317,Wood St & Taylor St,Subscriber,Female,1968
9071360,3/31/2016 5:50,3/31/2016 5:55,601,291,9181,LaSalle St & Illinois St,9024,Fairbanks Ct & Grand Ave,Subscriber,Female,1984
9071348,3/31/2016 5:43,3/31/2016 5:54,388,648,9118,Sedgwick St & North Ave,9199,Wabash Ave & Grand Ave,Subscriber,Male,1957
9071337,3/31/2016 5:37,3/31/2016 5:43,1792,352,9053,Wells St & Huron St,9085,Michigan Ave & Oak St,Subscriber,Male,1963
9071327,3/31/2016 5:32,3/31/2016 5:36,467,227,9340,Clark St & Wrightwood Ave,9302,Sheffield Ave & Wrightwood Ave,Subscriber,Female,1992
9071316,3/31/2016 5:24,3/31/2016 5:39,4536,907,9382,Western Ave & Congress Pkwy,9055,Halsted St & Roosevelt Rd,Subscriber,Female,1988
9071305,3/31/2016 4:51,3/31/2016 4:58,2343,427,9418,Ellis Ave & 53rd St,9415,Calumet Ave & 51st St,Subscriber,Male,1991
9071295,3/31/2016 4:04,3/31/2016 4:09,3596,352,9312,Clarendon Ave & Gordon Ter,9240,Sheridan Rd & Irving Park Rd,Subscriber,Male,1964
9071285,3/31/2016 2:16,3/31/2016 2:34,1730,1082,9176,Clark St & Elm St,9059,Wabash Ave & Roosevelt Rd,Subscriber,Male,1979
9071275,3/31/2016 1:28,3/31/2016 1:32,2460,247,9250,Ashland Ave & Wellington Ave,9166,Ashland Ave & Wrightwood Ave,Subscriber,Male,1991
9071264,3/31/2016 0:43,3/31/2016 2:28,2195,6327,9199,Wabash Ave & Grand Ave,9035,Streeter Dr & Grand Ave,Customer,,
9071253,3/31/2016 0:19,3/31/2016 0:23,2241,251,9420,Ellis Ave & 55th St,9418,Ellis Ave & 53rd St,Subscriber,Male,1994
9071241,3/31/2016 0:00,3/31/2016 0:03,555,216,9454,Broadway & Granville Ave,9451,Sheridan Rd & Loyola Ave,Subscriber,Male,1989
